id,title,type,release_year,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm371959,6 Balloons,MOVIE,2018-01-01,74,['drama'],['US'],5.9,4326.0,8.093,6.0
ts81331,She-Ra and the Princesses of Power,SHOW,2018-01-01,24,"['scifi', 'family', 'drama', 'comedy', 'fantasy', 'animation', 'action', 'romance']",['US'],8.0,16952.0,26.24,8.595
tm437608,Adam Sandler: 100% Fresh,MOVIE,2018-01-01,73,"['music', 'comedy']",['US'],7.5,5452.0,9.979,7.245
ts82526,Narcos: Mexico,SHOW,2018-01-01,56,"['drama', 'crime']",['US'],8.4,86370.0,88.956,7.93
ts84346,Falsa identidad,SHOW,2018-01-01,44,"['action', 'thriller', 'crime', 'drama']","['US', 'MX']",7.1,384.0,62.114,7.536
ts85202,Brainchild,SHOW,2018-01-01,24,"['documentation', 'family']",['US'],8.1,450.0,3.581,8.3
ts83561,Immortals,SHOW,2018-01-01,47,"['drama', 'scifi', 'thriller', 'fantasy', 'action', 'music']",['TR'],5.4,3087.0,13.988,6.1
tm367185,Won't You Be My Neighbor?,MOVIE,2018-01-01,95,['documentation'],['US'],8.4,25061.0,18.651,8.06
ts76417,Tabula Rasa,SHOW,2017-01-01,52,"['thriller', 'drama', 'horror', 'european']",['BE'],8.0,10881.0,8.763,7.6
tm366019,BuyBust,MOVIE,2018-01-01,127,"['drama', 'thriller', 'action', 'crime']",['PH'],5.7,1968.0,6.269,6.011
ts82849,The Kominsky Method,SHOW,2018-01-01,26,"['comedy', 'drama']",['US'],8.2,41000.0,20.685,7.548
tm425889,The Ballad of Buster Scruggs,MOVIE,2018-01-01,132,"['western', 'comedy', 'drama', 'romance']",['US'],7.3,152863.0,35.739,7.145
ts84200,Best.Worst.Weekend.Ever.,SHOW,2018-01-01,24,"['comedy', 'family']",['US'],6.3,322.0,5.398,8.0
tm246870,Lavender,MOVIE,2017-01-01,92,"['drama', 'thriller', 'horror']","['CA', 'US']",5.4,7667.0,15.514,5.7
tm327053,The Killer,MOVIE,2017-01-01,99,"['western', 'horror', 'action']",['BR'],6.0,2740.0,13.507,6.177
tm232953,Sleight,MOVIE,2017-01-01,89,"['thriller', 'scifi', 'drama', 'action', 'crime']",['US'],5.9,8644.0,7.487,5.4
tm320489,Expedition Happiness,MOVIE,2017-01-01,96,"['documentation', 'european']",['DE'],5.9,4665.0,5.978,6.709
ts82192,Samantha!,SHOW,2018-01-01,28,['comedy'],['BR'],6.6,531.0,2.399,6.0
tm428453,Cities of Last Things,MOVIE,2018-01-01,107,"['drama', 'scifi', 'crime']","['TW', 'US', 'CN', 'FR']",6.2,1807.0,6.447,6.563
ts57055,Black Lightning,SHOW,2018-01-01,42,"['drama', 'action', 'scifi']",['US'],6.1,24646.0,60.92,7.113
ts58225,The Standups,SHOW,2017-01-01,30,['comedy'],['US'],6.6,1343.0,4.331,5.6
tm371619,Sabrina,MOVIE,2018-01-01,98,"['horror', 'thriller']","['SG', 'ID', 'MY']",4.2,1839.0,12.899,5.4
tm375912,Ricky Gervais: Humanity,MOVIE,2018-01-01,78,['comedy'],['GB'],7.9,21660.0,8.227,7.715
tm431347,Reversing Roe,MOVIE,2018-01-01,99,['documentation'],['US'],7.5,1722.0,3.984,7.5
tm311283,Amy Schumer: The Leather Special,MOVIE,2017-01-01,57,['comedy'],['US'],3.2,10109.0,7.677,4.1
tm435487,Suzzanna: Buried Alive,MOVIE,2018-01-01,125,"['horror', 'drama', 'thriller', 'comedy']",['ID'],5.5,976.0,4.868,5.3
ts81208,Charmed,SHOW,2018-01-01,41,"['scifi', 'drama', 'fantasy']",['US'],4.7,17126.0,65.836,7.387
tm355666,Saving Capitalism,MOVIE,2017-01-01,73,['documentation'],['US'],6.8,3308.0,4.795,6.7
tm328443,Illang: The Wolf Brigade,MOVIE,2018-01-01,139,"['thriller', 'drama', 'action', 'scifi']",['KR'],5.9,5409.0,23.818,6.303
ts269185,Cold Case Files,SHOW,2017-01-01,43,"['crime', 'thriller', 'documentation']",['US'],7.9,1428.0,6.031,8.063
ts84328,The Bureau of Magical Things,SHOW,2018-01-01,24,"['scifi', 'fantasy', 'drama', 'family']",['AU'],6.8,2625.0,14.441,7.5
tm372891,Chris Rock: Tamborine,MOVIE,2018-01-01,65,"['comedy', 'documentation']",['US'],6.6,7166.0,12.474,6.486
tm405738,Perdida,MOVIE,2018-01-01,103,"['drama', 'thriller', 'crime']","['AR', 'ES']",5.6,5067.0,12.942,6.2
tm440415,John Leguizamo's Latin History for Morons,MOVIE,2018-01-01,89,"['comedy', 'documentation']",['US'],7.4,971.0,3.003,7.5
tm324124,"Oh, Hello on Broadway",MOVIE,2017-01-01,102,['comedy'],['US'],7.7,3215.0,4.354,6.862
ts85659,3Below: Tales of Arcadia,SHOW,2018-01-01,22,"['scifi', 'action', 'animation', 'comedy', 'family', 'fantasy']",['US'],7.7,6552.0,17.943,7.354
tm425884,They'll Love Me When I'm Dead,MOVIE,2018-01-01,98,['documentation'],['US'],7.4,5210.0,8.698,7.3
ts85175,Girl from Nowhere,SHOW,2018-01-01,44,"['drama', 'thriller', 'crime', 'horror', 'fantasy']",['TH'],7.6,5157.0,83.621,8.5
ts57082,White Gold,SHOW,2017-01-01,29,"['comedy', 'european']",['GB'],7.4,11934.0,7.707,6.873
ts79234,The Boss Baby: Back in Business,SHOW,2018-01-01,23,"['action', 'comedy', 'family', 'fantasy', 'animation']",['US'],6.5,3941.0,44.176,7.026
tm413049,Animal World,MOVIE,2018-01-01,125,"['thriller', 'fantasy', 'action', 'scifi', 'comedy', 'drama']",['CN'],6.5,4713.0,16.161,7.189
ts81857,Club de Cuervos Presents: The Ballad of Hugo Sánchez,SHOW,2018-01-01,32,"['comedy', 'sport', 'drama']",['MX'],6.5,851.0,4.83,7.8
tm233362,The Discovery,MOVIE,2017-01-01,102,"['thriller', 'drama', 'romance', 'scifi']",['US'],6.2,35337.0,15.176,6.305
ts84785,Dirty John,SHOW,2018-01-01,44,"['drama', 'crime']",['US'],7.2,22569.0,14.893,7.0
ts79422,Nailed It!,SHOW,2018-01-01,33,['reality'],['US'],7.4,5083.0,14.838,7.3
ts81886,All About the Washingtons,SHOW,2018-01-01,25,"['comedy', 'music']",['US'],4.7,750.0,2.01,5.222
ts77545,Dope,SHOW,2017-01-01,44,"['war', 'documentation', 'crime', 'thriller', 'comedy', 'drama']",['US'],7.3,1739.0,9.966,7.2
tm363231,Godzilla: City on the Edge of Battle,MOVIE,2018-01-01,100,"['animation', 'action', 'scifi']",['JP'],5.8,5096.0,20.773,6.5
ts55231,Abstract: The Art of Design,SHOW,2017-01-01,45,['documentation'],['US'],8.4,5306.0,13.719,7.9
ts76869,Violet Evergarden,SHOW,2018-01-01,25,"['animation', 'scifi', 'drama', 'fantasy', 'romance']",['JP'],8.4,24171.0,41.726,8.6
ts78692,Rapture,SHOW,2018-01-01,60,"['documentation', 'horror', 'scifi', 'thriller', 'music']",['US'],5.3,11.0,4.935,6.286
ts57210,Valor,SHOW,2017-01-01,42,['drama'],['US'],5.9,3279.0,5.616,6.386
ts77799,Rotten,SHOW,2018-01-01,56,['documentation'],['US'],7.2,3893.0,6.063,7.3
tm352774,Voyeur,MOVIE,2017-01-01,95,"['documentation', 'crime', 'drama']",['US'],6.1,6519.0,9.561,6.0
tm411958,Ibiza,MOVIE,2018-01-01,94,"['comedy', 'romance']",['US'],5.2,18121.0,11.766,5.745
tm324870,Dude,MOVIE,2018-01-01,97,"['comedy', 'drama']",['US'],5.2,6873.0,11.991,5.5
tm359975,The Chase,MOVIE,2017-01-01,110,"['thriller', 'crime', 'drama']",['KR'],6.6,3268.0,8.294,6.7
tm360618,The Trader,MOVIE,2018-01-01,23,['documentation'],['GE'],0.0,0.0,4.953,6.6
tm414595,Period. End of Sentence.,MOVIE,2018-01-01,26,['documentation'],['US'],0.0,0.0,7.141,7.9
tm408104,Greg Davies: You Magnificent Beast,MOVIE,2018-01-01,66,['comedy'],['GB'],7.1,2556.0,2.877,6.469
tm365482,Belleville Cop,MOVIE,2018-01-01,110,"['comedy', 'crime', 'european']","['FR', 'US']",5.0,2919.0,10.365,5.0
tm330005,The Happytime Murders,MOVIE,2018-01-01,91,"['comedy', 'crime', 'fantasy', 'thriller', 'action', 'european']","['CN', 'US']",5.4,29098.0,17.792,5.741
ts78558,Queer Eye,SHOW,2018-01-01,47,['reality'],['US'],8.5,19435.0,24.046,7.8
tm372486,All Good,MOVIE,2018-01-01,93,"['drama', 'european']",['DE'],6.5,1480.0,3.888,6.0
tm413955,A Fortunate Man,MOVIE,2018-01-01,162,"['drama', 'romance', 'european']",['DK'],7.2,6653.0,7.542,6.727
tm362121,Time Share,MOVIE,2018-01-01,96,"['drama', 'thriller', 'horror', 'european']","['MX', 'NL']",5.9,2908.0,5.482,5.6
tm139870,Opening Night,MOVIE,2017-01-01,90,"['comedy', 'thriller', 'drama', 'crime', 'action']",['US'],6.0,2765.0,10.156,5.9
ts82424,13 Reasons Why: Beyond the Reasons,SHOW,2017-01-01,38,['documentation'],['US'],6.3,350.0,9.012,6.1
ts312241,Oats Studios,SHOW,2017-01-01,21,"['scifi', 'horror']",['US'],6.3,2849.0,8.612,8.0
ts77525,The Toys That Made Us,SHOW,2017-01-01,45,"['documentation', 'comedy', 'history']",['US'],7.9,5872.0,11.11,7.611
tm238587,Shepherds and Butchers,MOVIE,2017-01-01,106,"['drama', 'crime']","['ZA', 'US', 'DE']",6.8,2979.0,8.744,6.4
ts85967,Bumping Mics with Jeff Ross & Dave Attell,SHOW,2018-01-01,36,['comedy'],['US'],7.7,1253.0,1.409,7.8
tm280828,The Babysitter,MOVIE,2017-01-01,85,"['comedy', 'horror']",['US'],6.4,86953.0,29.92,6.113
ts83999,Hilda,SHOW,2018-01-01,25,"['scifi', 'animation', 'comedy', 'drama', 'family', 'fantasy']",['GB'],8.5,11520.0,19.954,8.178
tm429208,Next Gen,MOVIE,2018-01-01,105,"['animation', 'action', 'scifi', 'comedy', 'family']","['CA', 'CN']",6.6,18177.0,12.83,6.995
ts83070,72 Dangerous Animals: Asia,SHOW,2018-01-01,47,['documentation'],['US'],6.6,517.0,9.592,5.7
tm416105,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,MOVIE,2018-01-01,74,['comedy'],['US'],7.1,2911.0,5.467,6.6
tm275004,Bon Cop Bad Cop 2,MOVIE,2017-01-01,126,"['action', 'comedy', 'crime']",['CA'],6.6,4262.0,9.23,6.4
tm270987,Sahara,MOVIE,2017-01-01,86,"['animation', 'comedy', 'family', 'action', 'romance', 'drama', 'european']","['FR', 'CA']",5.5,2910.0,18.331,5.888
tm313712,Mom,MOVIE,2017-01-01,147,"['crime', 'thriller', 'drama']",['IN'],7.2,11016.0,7.156,7.636
tm353046,Patton Oswalt: Annihilation,MOVIE,2017-01-01,60,"['comedy', 'documentation']",['US'],7.3,2444.0,4.418,7.1
tm405849,Flavors of Youth,MOVIE,2018-01-01,74,"['drama', 'animation', 'romance']","['CN', 'JP']",6.6,7839.0,21.064,6.842
tm283559,The Art of Loving: Story of Michalina Wislocka,MOVIE,2017-01-01,121,"['comedy', 'drama', 'romance', 'european']",['PL'],7.1,3690.0,8.558,6.5
ts56038,Dave Chappelle,SHOW,2017-01-01,66,"['comedy', 'documentation']",['US'],8.7,2930.0,3.276,7.481
ts75355,Suburra: Blood on Rome,SHOW,2017-01-01,48,"['drama', 'action', 'crime', 'european']",['IT'],7.9,15189.0,30.546,7.4
ts80313,Bobby Kennedy for President,SHOW,2018-01-01,61,"['documentation', 'drama']",['US'],8.2,1905.0,3.267,8.308
tm294581,The Clapper,MOVIE,2018-01-01,89,"['comedy', 'drama']",['US'],5.1,8271.0,10.277,4.839
tm407295,Amateur,MOVIE,2018-01-01,96,"['drama', 'sport']",['US'],5.9,4698.0,9.327,6.5
tm426274,The After Party,MOVIE,2018-01-01,89,"['comedy', 'music', 'horror']",['US'],5.8,4570.0,12.986,6.2
ts55962,Dear White People,SHOW,2017-01-01,30,"['drama', 'comedy']",['US'],6.3,25755.0,19.161,6.267
ts54013,Quartet,SHOW,2017-01-01,56,['drama'],['JP'],7.9,1292.0,6.644,7.841
tm323195,Sarah Silverman: A Speck of Dust,MOVIE,2017-01-01,71,"['comedy', 'documentation']",['US'],6.9,3831.0,6.716,6.9
ts86949,The A List,SHOW,2018-01-01,26,"['drama', 'thriller', 'crime']",['GB'],5.4,3137.0,15.894,6.8
tm315865,Laerte-se,MOVIE,2017-01-01,100,['documentation'],['BR'],7.0,706.0,3.034,7.097
tm420800,"To Each, Her Own",MOVIE,2018-01-01,95,"['comedy', 'drama', 'european']",['FR'],5.4,1843.0,7.147,5.1
tm238377,The Legacy of a Whitetail Deer Hunter,MOVIE,2018-01-01,83,"['comedy', 'drama']",['US'],5.5,4031.0,6.594,5.0
ts84772,Ingress: The Animation,SHOW,2018-01-01,23,"['scifi', 'animation', 'action']",['JP'],6.5,574.0,9.045,7.1
ts85034,Patriot Act with Hasan Minhaj,SHOW,2018-01-01,25,['comedy'],['US'],8.3,7652.0,7.18,7.3
tm363329,Christmas Wedding Planner,MOVIE,2017-01-01,86,['romance'],['CA'],4.4,6412.0,14.599,5.5
tm429382,Nappily Ever After,MOVIE,2018-01-01,98,"['comedy', 'romance', 'drama']",['US'],6.4,9455.0,19.826,7.2
tm321627,Ali's Wedding,MOVIE,2017-01-01,110,"['comedy', 'drama', 'romance']",['AU'],6.9,5205.0,6.071,7.0
tm307776,Secret Superstar,MOVIE,2017-01-01,150,"['drama', 'music']",['IN'],7.8,27395.0,7.708,7.419
tm322569,Hasan Minhaj: Homecoming King,MOVIE,2017-01-01,72,"['comedy', 'documentation']",['US'],8.2,7646.0,7.8,7.697
tm370628,Fred Armisen: Standup for Drummers,MOVIE,2018-01-01,65,"['music', 'comedy']",['US'],5.8,1348.0,5.032,6.2
ts85217,Motown Magic,SHOW,2018-01-01,15,"['animation', 'comedy', 'family', 'fantasy', 'music']",['US'],8.0,303.0,4.786,9.3
ts57116,Ask the Doctor,SHOW,2017-01-01,28,['documentation'],['AU'],6.5,306.0,3.292,7.125
tm422359,Aurora,MOVIE,2018-01-01,110,"['horror', 'thriller']",['PH'],4.4,636.0,3.724,5.0
tm430057,Weapon of Choice,MOVIE,2018-01-01,90,"['documentation', 'european']","['AT', 'IQ', 'US']",4.9,169.0,2.37,5.2
ts84779,Haunted,SHOW,2018-01-01,25,"['documentation', 'reality', 'horror']",['US'],4.7,3374.0,16.729,7.1
ts84574,Salt Fat Acid Heat,SHOW,2018-01-01,43,['documentation'],['US'],7.7,2599.0,2.209,8.2
tm416121,Kuntilanak,MOVIE,2018-01-01,105,"['horror', 'family', 'comedy']",['ID'],4.6,727.0,7.076,6.06
tm359713,El Camino Christmas,MOVIE,2017-01-01,97,"['crime', 'comedy', 'western']",['US'],5.7,9754.0,8.458,5.612
tm434676,Joe Rogan: Strange Times,MOVIE,2018-01-01,63,['comedy'],['US'],7.3,4517.0,3.522,7.1
ts77770,Fate/Extra Last Encore,SHOW,2018-01-01,27,"['action', 'fantasy', 'animation']",['JP'],5.3,873.0,12.36,7.4
tm348386,Resurface,MOVIE,2017-01-01,27,"['documentation', 'sport', 'war']",['US'],7.1,286.0,2.407,7.2
tm426202,Demetri Martin: The Overthinker,MOVIE,2018-01-01,56,['comedy'],['US'],7.2,1793.0,4.147,6.7
tm286520,Jim Gaffigan: Cinco,MOVIE,2017-01-01,73,['comedy'],['US'],7.1,2476.0,3.918,7.0
ts81036,The Who Was? Show,SHOW,2018-01-01,25,"['comedy', 'family']",['US'],6.5,634.0,3.169,7.0
tm438994,The Holiday Calendar,MOVIE,2018-01-01,95,"['comedy', 'fantasy', 'romance', 'drama']",['US'],5.7,10813.0,9.566,6.658
tm423761,Iliza Shlesinger: Elder Millennial,MOVIE,2018-01-01,72,['comedy'],['US'],7.2,4296.0,5.796,7.1
tm287041,Jailbreak,MOVIE,2017-01-01,100,"['action', 'comedy']",['KH'],5.4,1531.0,5.197,5.622
ts80208,Fugitiva,SHOW,2018-01-01,52,"['drama', 'thriller', 'action', 'crime']",['ES'],5.7,704.0,7.709,6.75
tm411313,Forgive Us Our Debts,MOVIE,2018-01-01,104,"['drama', 'european']","['CH', 'AL', 'IT', 'PL']",6.2,1657.0,6.447,6.1
ts86302,Check The Store Next Door,SHOW,2018-01-01,33,"['drama', 'comedy']",['ID'],7.7,161.0,5.571,6.2
ts57985,Free Rein,SHOW,2017-01-01,28,"['family', 'action', 'comedy', 'drama', 'documentation']",['US'],7.2,2246.0,27.304,7.924
tm370436,The Breaker Upperers,MOVIE,2018-01-01,90,['comedy'],['NZ'],5.9,6441.0,8.137,5.2
tm409618,Alex Strangelove,MOVIE,2018-01-01,99,"['comedy', 'drama', 'romance']",['US'],6.3,18509.0,10.182,6.589
tm348175,Jeff Dunham: Relative Disaster,MOVIE,2017-01-01,70,['comedy'],['IE'],6.4,1326.0,3.332,6.6
ts84930,The Hook Up Plan,SHOW,2018-01-01,27,"['comedy', 'romance']",['FR'],7.1,5627.0,10.509,7.052
tm429163,The Photographer of Mauthausen,MOVIE,2018-01-01,111,"['thriller', 'drama', 'history', 'war', 'european']",['ES'],6.7,11429.0,15.448,7.0
ts75491,Fire Chasers,SHOW,2017-01-01,55,['documentation'],['US'],6.6,388.0,3.305,6.111
ts75772,Jack Whitehall: Travels with My Father,SHOW,2017-01-01,45,"['reality', 'documentation', 'comedy', 'european']",['GB'],7.6,5751.0,9.663,7.3
tm362881,Mirai,MOVIE,2018-01-01,100,"['drama', 'family', 'fantasy', 'animation']",['JP'],7.0,14983.0,25.541,7.2
tm363003,Seeing Allred,MOVIE,2018-01-01,96,['documentation'],['US'],7.3,1413.0,5.553,7.0
ts53516,Edgar Rice Burroughs' Tarzan and Jane,SHOW,2017-01-01,21,"['action', 'scifi', 'animation', 'comedy', 'drama', 'family']",['US'],4.7,289.0,10.088,7.5
tm359978,Forgotten,MOVIE,2017-01-01,109,"['thriller', 'horror', 'scifi']",['KR'],7.4,37031.0,27.962,8.0
tm440996,Trevor Noah: Son of Patricia,MOVIE,2018-01-01,63,['comedy'],['US'],7.3,4424.0,7.08,7.1
tm413082,Recovery Boys,MOVIE,2018-01-01,90,['documentation'],['US'],6.7,763.0,4.469,6.4
ts80445,The Honeymoon Stand Up Special,SHOW,2018-01-01,32,['comedy'],[],6.8,539.0,1.779,6.0
tm233485,Charming,MOVIE,2018-01-01,90,"['comedy', 'fantasy', 'animation', 'family']",['US'],5.6,3691.0,14.452,6.5
ts80057,Last Hope,SHOW,2018-01-01,24,"['scifi', 'animation', 'action']",['JP'],5.8,461.0,11.504,5.1
ts77852,Trolls: The Beat Goes On!,SHOW,2018-01-01,21,"['comedy', 'romance', 'animation', 'family', 'fantasy']",['US'],6.0,840.0,26.203,8.25
tm411415,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,MOVIE,2018-01-01,94,"['music', 'documentation']",['US'],7.9,1285.0,6.512,7.8
tm320281,"Can't Stop, Won't Stop: A Bad Boy Story",MOVIE,2017-01-01,80,"['music', 'documentation']",['US'],5.4,847.0,4.634,6.4
tm429377,Bert Kreischer: Secret Time,MOVIE,2018-01-01,57,"['comedy', 'documentation']",['US'],7.3,2447.0,3.596,7.443
ts85138,Dogs,SHOW,2018-01-01,50,"['documentation', 'history', 'reality']",['US'],8.0,1323.0,4.282,8.2
tm244191,The Beguiled,MOVIE,2017-01-01,93,"['drama', 'documentation', 'thriller', 'war']",['US'],6.7,21.0,19.718,5.887
tm359658,The 3rd Eye,MOVIE,2017-01-01,107,"['thriller', 'animation', 'horror', 'drama', 'fantasy', 'european']",['ID'],5.1,1514.0,6.962,5.5
tm429186,Up Among the Stars,MOVIE,2018-01-01,86,"['drama', 'european']",['ES'],6.3,521.0,4.04,5.7
tm411358,The American Meme,MOVIE,2018-01-01,95,['documentation'],['US'],6.2,14441.0,5.882,5.8
tm313748,Handsome: A Netflix Mystery Movie,MOVIE,2017-01-01,81,"['comedy', 'documentation']",['US'],5.2,4838.0,7.782,5.3
tm414073,Backtrace,MOVIE,2018-01-01,92,"['drama', 'thriller', 'scifi', 'action', 'crime']","['US', 'CA']",3.8,4887.0,15.785,5.3
ts56827,Woman of Dignity,SHOW,2017-01-01,61,"['drama', 'romance']",['KR'],7.5,271.0,6.253,6.958
ts83906,Car Masters: Rust to Riches,SHOW,2018-01-01,36,['reality'],['US'],8.4,11045.0,10.453,7.5
tm404690,Happy Anniversary,MOVIE,2018-01-01,78,"['romance', 'comedy']",['US'],5.7,4392.0,10.42,5.795
ts80461,Forged in Fire: Knife or Death,SHOW,2018-01-01,42,['reality'],['US'],6.1,393.0,2.593,8.5
tm307761,Toilet: A Love Story,MOVIE,2017-01-01,155,"['romance', 'comedy', 'drama']",['IN'],7.2,22145.0,9.909,6.9
tm244134,Tramps,MOVIE,2017-01-01,83,"['romance', 'comedy', 'documentation', 'european']",['US'],6.5,5880.0,8.01,6.128
ts78430,Collateral,SHOW,2018-01-01,57,"['drama', 'crime', 'thriller']",['GB'],6.7,19153.0,17.885,6.42
tm1883,Animal Crackers,MOVIE,2018-01-01,105,"['animation', 'comedy', 'family', 'fantasy']","['US', 'ES', 'CN']",5.8,3647.0,21.272,6.3
ts83251,Magic for Humans,SHOW,2018-01-01,23,"['reality', 'comedy']",['US'],7.2,3529.0,12.358,6.5
ts76753,A Korean Odyssey,SHOW,2017-01-01,75,"['scifi', 'romance', 'comedy', 'fantasy', 'horror']",['KR'],8.0,5244.0,28.313,8.2
tm407730,Target,MOVIE,2018-01-01,93,"['horror', 'action', 'thriller', 'comedy']",['ID'],4.0,545.0,3.945,4.04
tm437631,Derren Brown: Sacrifice,MOVIE,2018-01-01,49,"['documentation', 'reality']",['US'],7.1,1891.0,5.288,7.4
tm348845,Marc Maron: Too Real,MOVIE,2017-01-01,70,['comedy'],['US'],7.2,2012.0,3.219,6.7
tm362074,And Breathe Normally,MOVIE,2018-01-01,95,"['drama', 'european']","['BE', 'IS', 'SE']",6.9,3230.0,7.024,6.716
tm285295,Our Souls at Night,MOVIE,2017-01-01,101,"['romance', 'drama']",['GB'],6.9,14059.0,9.104,6.6
tm349529,Cuba and the Cameraman,MOVIE,2017-01-01,113,['documentation'],"['CU', 'US']",8.2,5136.0,8.956,7.6
tm448122,Taylor Swift: Reputation Stadium Tour,MOVIE,2018-01-01,125,"['music', 'documentation']",['US'],8.4,5831.0,12.428,8.3
tm409494,Ali Wong: Hard Knock Wife,MOVIE,2018-01-01,64,['comedy'],['US'],7.3,5153.0,6.412,6.991
tm313424,Pad Man,MOVIE,2018-01-01,140,"['drama', 'comedy']",['IN'],7.9,26968.0,13.226,7.485
tm372662,The Skin of the Wolf,MOVIE,2018-01-01,110,"['drama', 'thriller', 'action', 'romance', 'european']",['ES'],5.8,3272.0,8.224,5.208
tm346867,Lynne Koplitz: Hormonal Beast,MOVIE,2017-01-01,51,['comedy'],['US'],6.3,459.0,2.709,5.4
tm319477,Rodney King,MOVIE,2017-01-01,52,"['drama', 'crime', 'documentation', 'comedy', 'history']",['US'],6.1,619.0,2.934,4.9
tm323634,A-X-L,MOVIE,2018-01-01,98,"['scifi', 'action', 'drama', 'family', 'thriller']",['US'],5.3,12383.0,22.532,6.327
tm306631,Trevor Noah: Afraid of the Dark,MOVIE,2017-01-01,68,['comedy'],['US'],7.3,5584.0,4.922,7.144
ts79926,James Acaster: Repertoire,SHOW,2018-01-01,52,['comedy'],['GB'],8.4,3976.0,4.605,8.2
tm279017,"Michael Bolton's Big, Sexy Valentine's Day Special",MOVIE,2017-01-01,54,"['comedy', 'music', 'romance']",['US'],6.8,2194.0,6.031,6.3
ts79997,Something in the Rain,SHOW,2018-01-01,73,"['drama', 'romance']",['KR'],8.1,7040.0,34.403,7.93
tm316658,Frat Star,MOVIE,2017-01-01,85,"['comedy', 'drama']",['US'],3.5,718.0,3.89,4.9
tm327652,Roxanne Roxanne,MOVIE,2018-01-01,98,"['drama', 'music']",['US'],6.2,3413.0,8.191,6.087
ts75012,Million Yen Women,SHOW,2017-01-01,30,"['drama', 'thriller', 'crime', 'romance', 'comedy']",['JP'],7.5,1971.0,11.583,6.788
tm445735,Springsteen On Broadway,MOVIE,2018-01-01,153,"['documentation', 'music']",['US'],8.5,2290.0,4.392,8.0
tm360945,Soorma,MOVIE,2018-01-01,131,"['drama', 'sport']",['IN'],7.3,5378.0,4.241,7.217
ts80859,Here to Heart,SHOW,2018-01-01,45,"['drama', 'romance']",['CN'],7.5,264.0,6.032,8.2
ts81542,The Hollow,SHOW,2018-01-01,24,"['comedy', 'scifi', 'animation', 'drama', 'family']",['CA'],7.2,4555.0,8.527,7.052
ts84038,Battlefish,SHOW,2018-01-01,43,['reality'],['US'],7.1,465.0,2.696,7.8
tm355724,A Christmas Prince,MOVIE,2017-01-01,92,"['romance', 'family', 'comedy']",['US'],5.8,20635.0,11.451,6.6
tm431081,Lionheart,MOVIE,2018-01-01,95,"['drama', 'comedy']",['NG'],5.7,1510.0,3.546,6.1
tm374845,The Seven Deadly Sins: Prisoners of the Sky,MOVIE,2018-01-01,99,"['action', 'animation', 'comedy', 'fantasy']",['JP'],7.1,5038.0,9.464,7.551
tm320756,Tracy Morgan: Staying Alive,MOVIE,2017-01-01,60,['comedy'],['US'],6.3,1215.0,4.241,6.2
ts83663,A Taiwanese Tale of Two Cities,SHOW,2018-01-01,69,['drama'],['TW'],6.5,168.0,2.856,7.9
tm411311,King of Thieves,MOVIE,2018-01-01,108,"['drama', 'crime', 'history']",['GB'],5.5,15425.0,14.174,5.497
tm357272,Barbra: The Music ... The Mem'ries ... The Magic!,MOVIE,2017-01-01,108,"['music', 'documentation']",['US'],7.5,448.0,3.96,7.0
tm358242,Brian Regan: Nunchucks and Flamethrowers,MOVIE,2017-01-01,61,"['comedy', 'documentation']",['US'],6.3,693.0,2.758,5.9
tm411503,Candy Jar,MOVIE,2018-01-01,92,['comedy'],['US'],5.8,5304.0,10.78,6.2
tm459527,Good Game: The Beginning,MOVIE,2018-01-01,104,"['comedy', 'drama', 'sport']",['TR'],4.5,2418.0,5.355,2.4
ts84179,Made in Mexico,SHOW,2018-01-01,50,['reality'],['US'],3.9,776.0,5.326,7.5
ts55645,Five Came Back,SHOW,2017-01-01,65,"['war', 'history', 'documentation']",['US'],8.3,4909.0,4.333,7.478
tm313988,The Death and Life of Marsha P. Johnson,MOVIE,2017-01-01,105,['documentation'],['US'],7.2,3049.0,8.479,7.335
ts75286,Greenhouse Academy,SHOW,2017-01-01,23,['drama'],['US'],6.6,6463.0,22.545,7.881
tm372969,Love per Square Foot,MOVIE,2018-01-01,133,"['romance', 'comedy']",['IN'],7.2,8580.0,7.553,6.686
ts79157,B: The Beginning,SHOW,2018-01-01,25,"['action', 'scifi', 'thriller', 'animation', 'drama', 'crime', 'fantasy', 'horror']",['JP'],7.1,5165.0,22.058,7.7
tm316744,Lucas Brothers: On Drugs,MOVIE,2017-01-01,49,['comedy'],['US'],5.8,843.0,1.901,5.2
tm299730,Lucid Dream,MOVIE,2017-01-01,101,"['thriller', 'scifi']",['KR'],6.1,3851.0,14.331,6.206
